Severity,Start_Time,End_Time,Start_Lat,Start_Lng,Distance(mi),Street,City,County,State,Timezone,Airport_Code,Temperature(F),Wind_Chill(F),Humidity(%),Pressure(in),Visibility(mi),Wind_Direction,Wind_Speed(mph),Precipitation(in),Weather_Condition,Amenity,Bump,Crossing,Give_Way,Junction,No_Exit,Railway,Roundabout,Station,Stop,Traffic_Calming,Traffic_Signal,Turning_Loop,Sunrise_Sunset,Clearance_Time(hr),Clearance_Class
2,2021-07-05 03:26:00,2021-07-05 04:33:30,40.61155199985213,-74.0309965606974,1.7480000000000002,I-278 W,Brooklyn,Kings,NY,US/Eastern,KJRB,68.0,68.0,87.0,29.91,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.125,Moderate
2,2020-12-28 11:16:00,2020-12-28 13:58:35,33.979863,-117.370307,0.8240000000000001,CA-91 W,Riverside,Riverside,CA,US/Pacific,KRAL,48.0,44.0,77.0,29.07,10.0,W,9.0,0.08,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2.709722222222222,Moderate
2,2022-10-08 14:11:00,2022-10-08 18:01:30,38.862658,-77.341243,1.443,I-66,Fairfax,Fairfax,VA,US/Eastern,KIAD,56.0,56.0,47.0,29.91,10.0,NNW,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,3.841666666666667,Moderate
2,2020-11-27 21:44:03,2020-11-27 23:01:58,39.187038,-121.593903,0.0,Mayer Rd,Marysville,Yuba,CA,US/Pacific,KMYV,40.0,40.0,77.0,30.19,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.2986111111111112,Moderate
2,2022-04-09 19:05:00,2022-04-09 20:22:27,33.983499,-118.354864,0.023, W 62nd St,Los Angeles,Los Angeles,CA,US/Pacific,KHHR,66.0,66.0,68.0,29.69,8.0,WSW,7.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,1.2908333333333333,Moderate
2,2021-10-23 11:25:22,2021-10-23 12:38:45,41.137569,-111.914825,0.0,I-84 W,Ogden,Weber,UT,US/Mountain,KOGD,44.0,39.0,89.0,25.37,8.0,NNW,10.0,0.03,Light Rain,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,1.2230555555555556,Moderate
2,2022-09-13 07:49:00,2022-09-13 09:05:02,32.819004,-97.401331,0.474,NW Loop 820,Fort Worth,Tarrant,TX,US/Central,KFTW,69.0,69.0,75.0,29.25,10.0,SE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.2672222222222222,Moderate
2,2020-09-25 02:19:26,2020-09-25 03:43:14,33.974231,-81.19659399999998,0.935,I-20 E,Lexington,Lexington,SC,US/Eastern,KCAE,69.0,69.0,90.0,29.73,10.0,E,6.0,0.0,Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,1.3966666666666667,Moderate
2,2021-12-27 15:02:30,2021-12-27 17:05:19,33.758691,-117.920152,0.096, N Harbor Blvd,Santa Ana,Orange,CA,US/Pacific,KSNA,55.0,55.0,69.0,29.9,10.0,S,9.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.0469444444444442,Moderate
2,2022-02-18 22:12:30,2022-02-19 00:16:21,28.451637,-81.470822,0.117, International Dr,Orlando,Orange,FL,US/Eastern,KMCO,75.0,75.0,76.0,29.99,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,2.0641666666666665,Moderate
2,2020-10-10 18:46:00,2020-10-10 20:24:40,37.942389,-78.11301800000003,5.693,I-64,Louisa,Louisa,VA,US/Eastern,KLKU,64.0,64.0,97.0,29.55,10.0,SW,5.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.6444444444444444,Moderate
2,2021-06-04 22:58:00,2021-06-05 00:43:03,41.38095300000001,-80.158681,10.787,I-79 N,Stoneboro,Mercer,PA,US/Eastern,KFKL,67.0,67.0,79.0,28.36,10.0,SW,7.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,1.7508333333333332,Moderate
2,2021-04-15 07:39:38,2021-04-15 08:40:06,42.826191,-85.663589,0.0,Division Ave S,Grand Rapids,Kent,MI,US/Eastern,KGRR,38.0,29.0,89.0,28.94,7.0,WNW,16.0,0.01,Light Rain,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,1.0077777777777779,Moderate
2,2021-03-20 12:45:00,2021-03-20 14:05:02,33.523464000000004,-112.116901,0.039, N 27th Ave,Phoenix,Maricopa,AZ,US/Mountain,KPHX,79.0,79.0,20.0,28.83,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.333888888888889,Moderate
2,2020-12-29 17:36:00,2020-12-29 19:33:00,37.633119,-77.450877,1.176,I-95 S,Richmond,Henrico,VA,US/Eastern,KOFP,36.0,36.0,48.0,30.32,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.95,Moderate
2,2021-08-22 20:50:43,2021-08-22 22:26:52,39.129706620983455,-76.58239960633955,0.943,Rt10,Pasadena,Anne Arundel,MD,US/Eastern,KBWI,76.0,76.0,85.0,29.71,10.0,SW,3.0,0.0,Mostly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,1.6025,Moderate
2,2020-11-11 17:46:31,2020-11-11 19:46:31,44.54794,-123.062017,0.186,Pacific Highway 1 S,Albany,Linn,OR,US/Pacific,KCVO,39.0,34.0,96.0,29.9,10.0,WNW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.0,Moderate
2,2020-11-06 16:09:00,2020-11-06 19:12:50,38.03058,-78.659759,3.411,I-64 W,Charlottesville,Albemarle,VA,US/Eastern,KCHO,73.0,73.0,37.0,29.58,10.0,S,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,3.063888888888889,Moderate
2,2022-09-21 15:27:40,2022-09-21 16:42:42,38.783641,-78.36885,0.27, US Highway 340 N,Rileyville,Page,VA,US/Eastern,KLUA,88.0,88.0,29.0,28.97,10.0,SW,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.2505555555555556,Moderate
2,2022-08-17 09:17:00,2022-08-17 11:22:10,39.763345,-76.96011,0.086,Brunswick Dr,Hanover,York,PA,US/Eastern,KTHV,66.0,66.0,78.0,29.54,10.0,WNW,5.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,2.0861111111111112,Moderate
2,2020-10-25 19:55:00,2020-10-26 00:45:00,47.607225,-122.330178,0.358,I-5 S,Seattle,King,WA,US/Pacific,KBFI,44.0,44.0,51.0,30.53,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,4.833333333333333,Moderate
4,2022-12-23 09:32:00,2022-12-23 10:54:58,42.130046,-86.374613,0.232,I-94 E,Benton Harbor,Berrien,MI,US/Eastern,KBEH,2.0,-22.0,80.0,29.04,0.25,W,26.0,0.0,Heavy Snow / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.3827777777777779,Moderate
2,2022-04-12 09:43:30,2022-04-12 11:57:30,40.846059,-73.930479,1.1909999999999998,I-95 S,New York,New York,NY,US/Eastern,KNYC,50.0,50.0,80.0,29.9,10.0,WNW,6.0,0.05,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.2333333333333334,Moderate
2,2022-06-07 11:34:00,2022-06-07 13:49:42,33.914947,-118.125352,0.008, Dalen St,Downey,Los Angeles,CA,US/Pacific,KLGB,70.0,70.0,71.0,29.8,10.0,SSW,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,2.2616666666666667,Moderate
2,2019-09-14 12:49:00,2019-09-14 14:30:00,40.31196,-111.672802,0.0069999999999999, E 800 N,Orem,Utah,UT,US/Mountain,KPVU,73.0,73.0,28.0,25.63,9.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.6833333333333333,Moderate
2,2021-08-19 04:39:00,2021-08-19 06:51:57,39.995082,-76.040672,0.08, Lincoln Hwy,Gap,Lancaster,PA,US/Eastern,KMQS,73.0,73.0,94.0,29.29,10.0,SW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.2158333333333333,Moderate
2,2021-02-19 16:56:28,2021-02-19 18:03:05,35.34856,-80.847679,0.0,I-77 S,Charlotte,Mecklenburg,NC,US/Eastern,KCLT,51.0,51.0,66.0,29.28,10.0,VAR,3.0,0.0,Partly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.1102777777777777,Moderate
2,2021-12-10 07:20:30,2021-12-10 10:26:30,33.770657,-84.23304300000002,0.243,GA-407 N,Decatur,DeKalb,GA,US/Eastern,KPDK,47.0,47.0,93.0,29.06,2.0,ENE,3.0,0.0,Fog,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,3.1,Moderate
2,2021-04-07 15:00:57,2021-04-07 16:26:31,28.422017,-81.474078,1.635,I-4 E,Orlando,Orange,FL,US/Eastern,KMCO,81.0,81.0,35.0,29.94,10.0,VAR,5.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.426111111111111,Moderate
3,2019-07-08 22:21:56,2019-07-09 00:15:10,33.903763,-84.275764,0.0,GA-407 E,Atlanta,DeKalb,GA,US/Eastern,KPDK,80.0,80.0,79.0,28.83,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.8872222222222221,Moderate
2,2019-04-03 07:08:44,2019-04-03 09:28:05,40.263927,-74.510849,0.0,I-95 N,Hightstown,Mercer,NJ,US/Eastern,KTTN,37.0,32.0,76.0,29.8,10.0,WNW,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.3225,Moderate
2,2021-07-18 13:53:00,2021-07-18 15:32:57,38.82389187794293,-123.01519274652952,1.34,US-101,Cloverdale,Sonoma,CA,US/Pacific,KSTS,86.0,86.0,36.0,29.78,10.0,SSW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.6658333333333333,Moderate
2,2021-03-29 04:46:26,2021-03-29 06:01:37,25.847885,-80.207237,0.0,NW 6th Ave,Miami,Miami-Dade,FL,US/Eastern,KOPF,74.0,74.0,82.0,30.07,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.2530555555555556,Moderate
2,2019-09-09 15:08:03,2019-09-09 16:40:27,43.194839,-89.318398,0.0,State Road 19,Deforest,Dane,WI,US/Central,KMSN,68.0,68.0,81.0,29.18,10.0,SE,13.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.54,Moderate
2,2019-08-14 07:36:20,2019-08-14 09:07:35,42.018265,-88.236168,0.0,Bluff City Blvd,Elgin,Cook,IL,US/Central,KDPA,71.0,71.0,81.0,29.12,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,True,False,Day,1.5208333333333333,Moderate
2,2022-01-04 19:38:00,2022-01-04 20:55:00,42.270951,-84.432498,0.482,I-94 W,Jackson,Jackson,MI,US/Eastern,KJXN,32.0,22.0,66.0,28.74,10.0,SE,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.2833333333333334,Moderate
2,2022-09-06 14:20:00,2022-09-06 17:27:30,37.992745,-122.074877,3.285,CA-4 E,Martinez,Contra Costa,CA,US/Pacific,KCCR,109.0,109.0,13.0,29.68,10.0,VAR,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,3.125,Moderate
2,2022-01-03 15:28:00,2022-01-03 18:53:50,25.747856,-80.330857,0.313,Coral Way,Miami,Miami-Dade,FL,US/Eastern,KMIA,73.0,73.0,68.0,30.06,10.0,VAR,7.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,3.4305555555555554,Moderate
2,2021-09-25 20:11:46,2021-09-25 21:30:41,35.74084600000001,-78.84906099999998,0.025, N Salem St,Apex,Wake,NC,US/Eastern,KTTA,60.0,60.0,100.0,29.73,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,True,False,False,False,False,Night,1.3152777777777778,Moderate
2,2021-07-21 16:30:51,2021-07-21 18:27:38,36.740735,-81.893563,1.061,I-81 S,Meadowview,Washington,VA,US/Eastern,KVJI,82.0,82.0,43.0,27.89,7.0,NNW,6.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,1.946388888888889,Moderate
2,2022-09-02 07:35:00,2022-09-02 09:07:12,40.824334,-73.22178000000002,0.152, Veterans Hwy,Hauppauge,Suffolk,NY,US/Eastern,KISP,67.0,67.0,59.0,30.12,10.0,ENE,10.0,0.0,Fair,False,False,False,True,False,False,False,False,False,False,False,False,False,Day,1.5366666666666666,Moderate
2,2019-05-09 11:31:33,2019-05-09 14:24:17,34.609818,-86.976845,0.0,6th Ave NE,Decatur,Morgan,AL,US/Central,KDCU,70.0,70.0,90.0,29.34,2.0,SSW,7.0,0.1,Heavy T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.878888888888889,Moderate
2,2022-09-26 17:56:01,2022-09-26 19:11:01,29.725011,-95.278458,0.079, Sycamore St,Houston,Harris,TX,US/Central,KHOU,92.0,92.0,31.0,29.88,10.0,N,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,1.25,Moderate
2,2020-12-23 20:52:48,2020-12-23 23:11:00,47.479372,-92.820865,0.225,US-169 N,Chisholm,St. Louis,MN,US/Central,KHIB,4.0,-18.0,80.0,28.15,0.75,NNW,22.0,0.0,Haze / Windy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.3033333333333332,Moderate
2,2023-02-15 04:00:27,2023-02-15 10:00:26,25.788542,-80.26442,0.171, NW 42nd Ave,Miami,Miami-Dade,FL,US/Eastern,KMIA,71.0,71.0,68.0,30.1,10.0,ESE,10.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,5.999722222222222,Moderate
2,2020-10-02 03:46:00,2020-10-02 07:31:50,35.376873,-118.974422,0.077, Monterey St,Bakersfield,Kern,CA,US/Pacific,KBFL,71.0,71.0,44.0,29.44,6.0,SSE,3.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,3.763888888888889,Moderate
2,2022-09-07 14:29:00,2022-09-07 16:41:01,32.690949,-117.119098,0.898,I-5 S,San Diego,San Diego,CA,US/Pacific,KSAN,86.0,86.0,53.0,29.86,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,2.200277777777778,Moderate
2,2021-05-10 15:45:01,2021-05-10 16:47:15,36.124969,-86.84008,0.0,Woodlawn Dr,Nashville,Davidson,TN,US/Central,KBNA,58.0,58.0,62.0,29.47,10.0,NNE,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.0372222222222223,Moderate
2,2022-12-05 14:23:00,2022-12-05 15:43:44,28.613676,-81.47618,0.03, Clarcona Ocoee Rd,Orlando,Orange,FL,US/Eastern,KORL,77.0,77.0,60.0,29.95,10.0,CALM,0.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,1.3455555555555556,Moderate
2,2021-08-05 18:45:36,2021-08-05 20:57:45,28.392874,-81.37246999999998,0.151,E Wetherbee Rd,Orlando,Orange,FL,US/Eastern,KMCO,85.0,85.0,63.0,29.94,10.0,SSW,8.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.2025,Moderate
2,2019-05-17 09:09:12,2019-05-17 10:24:18,36.148781,-86.666298,0.0,Elm Hill Pike,Nashville,Davidson,TN,US/Central,KBNA,81.0,81.0,52.0,29.36,10.0,WNW,8.0,0.0,Partly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,1.2516666666666667,Moderate
2,2019-10-08 07:18:57,2019-10-08 08:19:19,37.532288,-77.429916,0.0,I-95 N,Richmond,Richmond City,VA,US/Eastern,KRIC,60.0,60.0,93.0,29.94,7.0,N,18.0,0.0,Light Drizzle,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,1.0061111111111112,Moderate
2,2020-12-18 21:02:00,2020-12-18 23:45:00,33.621685,-83.085451,0.023, Washington Hwy,Union Point,Greene,GA,US/Eastern,K3J7,39.0,39.0,75.0,29.64,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.716666666666667,Moderate
2,2020-11-26 20:24:12,2020-11-26 23:03:13,42.916444,-85.583752,0.02, E Mall Dr SE,Grand Rapids,Kent,MI,US/Eastern,KGRR,42.0,36.0,85.0,29.07,10.0,SW,10.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.6502777777777777,Moderate
2,2022-02-11 13:34:00,2022-02-11 14:55:00,31.21549487099068,-81.52875781020387,2.979,I-95,Brunswick,Glynn,GA,US/Eastern,KBQK,68.0,68.0,24.0,30.07,10.0,SE,8.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.35,Moderate
2,2020-12-08 02:54:00,2020-12-08 04:14:06,33.769371,-112.132102,0.348,AZ-303 Loop S,Phoenix,Maricopa,AZ,US/Mountain,KDVT,61.0,61.0,14.0,28.51,10.0,NE,6.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.335,Moderate
2,2022-02-09 07:57:00,2022-02-09 09:28:08,30.433709000000004,-91.042721,0.858,I-12 W,Baton Rouge,East Baton Rouge,LA,US/Central,KBTR,36.0,36.0,89.0,30.11,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.518888888888889,Moderate
2,2022-10-16 20:39:00,2022-10-16 21:57:12,33.835048,-117.53133400000002,0.288,Corona Fwy N,Corona,Riverside,CA,US/Pacific,KAJO,61.0,61.0,97.0,29.48,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.3033333333333332,Moderate
2,2020-11-01 04:35:00,2020-11-01 07:37:15,34.623815,-117.826984,0.252, 170th St E,Lancaster,Los Angeles,CA,US/Pacific,KPMD,47.0,44.0,32.0,27.54,10.0,S,7.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,3.0375,Moderate
2,2020-12-01 01:14:00,2020-12-01 04:58:48,34.043292,-118.171404,0.031, N Humphreys Ave,Los Angeles,Los Angeles,CA,US/Pacific,KCQT,53.0,53.0,35.0,29.89,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,3.7466666666666666,Moderate
2,2020-01-17 17:32:00,2020-01-17 19:19:20,34.034102000000004,-118.151545,0.0, S Atlantic Blvd,Los Angeles,Los Angeles,CA,US/Pacific,KCQT,58.0,58.0,60.0,29.99,10.0,W,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,True,False,Night,1.788888888888889,Moderate
3,2020-04-21 12:39:31,2020-04-21 13:59:29,26.230490000000003,-80.13426,0.0,W Atlantic Blvd,Pompano Beach,Broward,FL,US/Eastern,KPMP,88.0,88.0,45.0,29.92,10.0,WNW,14.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,1.3327777777777778,Moderate
2,2020-02-26 17:13:18,2020-02-26 18:19:14,40.609531,-111.938789,0.0,S Redwood Rd,West Jordan,Salt Lake,UT,US/Mountain,KU42,45.0,40.0,40.0,26.01,10.0,NW,9.0,0.0,Mostly Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Day,1.0988888888888888,Moderate
2,2021-01-09 00:20:21,2021-01-09 02:36:29,28.013066,-82.738282,0.034,Enterprise Rd,Clearwater,Pinellas,FL,US/Eastern,KPIE,57.0,57.0,67.0,30.04,10.0,NW,13.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,True,False,Night,2.2688888888888887,Moderate
2,2020-10-21 10:55:00,2020-10-21 14:55:05,40.234997,-77.08194,0.049, Carlisle Pike,Mechanicsburg,Cumberland,PA,US/Eastern,KCXY,68.0,68.0,81.0,29.88,3.0,E,5.0,0.0,Haze,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,4.001388888888889,Moderate
2,2022-05-04 08:08:00,2022-05-04 10:20:35,37.512992,-122.329835,0.284,CA-92,San Mateo,San Mateo,CA,US/Pacific,KSQL,55.0,55.0,77.0,29.98,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.209722222222222,Moderate
2,2021-06-15 14:29:39,2021-06-15 16:14:39,44.23933625200157,-123.06059718073338,2.563,I-5 N,Harrisburg,Linn,OR,US/Pacific,KEUG,70.0,70.0,51.0,29.87,10.0,WSW,16.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.75,Moderate
3,2019-08-03 14:31:41,2019-08-03 15:31:53,33.725807,-117.803902,0.0,I-5 N,Tustin,Orange,CA,US/Pacific,KSNA,78.0,78.0,60.0,29.83,10.0,SSW,12.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.0033333333333334,Moderate
2,2022-08-16 13:28:00,2022-08-16 14:43:06,27.601399,-82.53143100000001,0.249, Moccasin Wallow Rd,Palmetto,Manatee,FL,US/Eastern,KSRQ,88.0,88.0,63.0,29.9,10.0,W,10.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.2516666666666667,Moderate
2,2021-10-25 18:18:00,2021-10-25 20:28:16,25.826212,-80.31503199999999,0.104, NW 58th St,Miami,Miami-Dade,FL,US/Eastern,KMIA,86.0,86.0,72.0,29.89,10.0,WSW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.171111111111111,Moderate
2,2021-01-14 05:22:00,2021-01-14 07:43:18,36.107573,-119.556022,0.173,Central Valley Hwy,Corcoran,Kings,CA,US/Pacific,KHJO,37.0,37.0,93.0,30.09,1.0,CALM,0.0,0.0,Fog,False,False,False,False,False,False,True,False,False,False,False,False,False,Night,2.355,Moderate
2,2022-10-05 09:18:54,2022-10-05 10:36:30,35.829115,-78.758667,1.335,I-40 W,Cary,Wake,NC,US/Eastern,KRDU,54.0,54.0,75.0,29.58,10.0,WSW,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.2933333333333332,Moderate
2,2022-09-20 08:33:00,2022-09-20 09:52:04,37.760718,-122.406281,0.647,James Lick Fwy N,San Francisco,San Francisco,CA,US/Pacific,KOAK,64.0,64.0,72.0,29.92,10.0,SE,3.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.3177777777777777,Moderate
2,2022-11-19 22:59:00,2022-11-20 00:16:53,43.078317,-83.84303100000002,0.428, Carpenter Rd,Flushing,Genesee,MI,US/Eastern,KFNT,19.0,6.0,74.0,29.16,10.0,W,14.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.2980555555555555,Moderate
2,2021-10-10 19:37:43,2021-10-10 21:36:47,35.115209,-82.040762,0.079, Highway 9,Inman,Spartanburg,SC,US/Eastern,KSPA,70.0,70.0,78.0,29.14,10.0,CALM,0.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.9844444444444445,Moderate
2,2021-11-14 15:09:31,2021-11-14 16:27:23,45.79508185364821,-95.38779616310411,0.993, State Highway 29,Alexandria,Douglas,MN,US/Central,KAXN,26.0,18.0,81.0,28.48,10.0,NW,7.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,True,False,False,False,Day,1.2977777777777777,Moderate
2,2021-08-31 16:09:35,2021-08-31 18:23:56,26.16469,-80.160917,2.762,I-95 S,Fort Lauderdale,Broward,FL,US/Eastern,KFXE,78.0,78.0,79.0,29.89,8.0,WNW,8.0,0.02,T-Storm,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.2391666666666667,Moderate
2,2022-03-23 08:18:30,2022-03-23 10:05:00,33.877226,-118.142705,0.701,Artesia Fwy W,Bellflower,Los Angeles,CA,US/Pacific,KLGB,61.0,61.0,60.0,30.05,10.0,NE,3.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.775,Moderate
2,2023-03-29 05:52:00,2023-03-29 08:40:30,33.941031,-118.096617,0.023,I-5 S,Downey,Los Angeles,CA,US/Pacific,KLGB,56.0,56.0,84.0,29.86,1.0,SE,10.0,0.08,Light Rain,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,2.808333333333333,Moderate
2,2021-10-04 17:05:32,2021-10-04 19:42:40,27.939767,-82.285787,0.154, N Parsons Ave,Brandon,Hillsborough,FL,US/Eastern,KVDF,90.0,90.0,52.0,29.91,10.0,NE,3.0,0.0,Cloudy,False,False,True,False,False,False,False,False,False,False,False,False,False,Day,2.618888888888889,Moderate
2,2022-03-12 20:57:00,2022-03-12 22:58:46,28.44748,-81.466024,0.187, Universal Blvd,Orlando,Orange,FL,US/Eastern,KMCO,55.0,55.0,37.0,30.07,10.0,NNW,18.0,0.0,Fair,False,False,True,False,False,False,False,False,False,False,False,False,False,Night,2.0294444444444446,Moderate
3,2021-03-09 11:11:29,2021-03-09 12:30:49,41.875408,-91.867683,1.4099999666213991,79th St,Norway,Benton,IA,US/Central,KCID,62.0,62.0,39.0,29.15,10.0,S,20.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.3222222222222222,Moderate
2,2023-01-05 16:36:30,2023-01-05 18:42:30,39.132707,-84.494414,1.969,Lincoln Ave,Cincinnati,Hamilton,OH,US/Eastern,KLUK,46.0,41.0,54.0,29.41,10.0,SW,12.0,0.0,Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,2.1,Moderate
2,2022-08-13 14:43:15,2022-08-13 15:52:32,29.784279,-95.560568,2.505,I-10 E,Houston,Harris,TX,US/Central,KMCJ,91.0,91.0,49.0,29.88,10.0,E,16.0,0.0,Thunder,False,False,False,False,True,False,False,False,False,False,False,False,False,Day,1.1547222222222222,Moderate
2,2020-04-26 22:17:00,2020-04-26 23:29:05,37.326692,-121.94071,0.0,I-880 N,San Jose,Santa Clara,CA,US/Pacific,KSJC,62.0,62.0,38.0,30.03,10.0,N,5.0,0.0,Fair,False,False,False,False,True,False,False,False,False,False,False,False,False,Night,1.2013888888888888,Moderate
2,2021-11-07 18:09:34,2021-11-07 19:24:34,46.87663435913621,-97.10597634269186,2.292,US-52 E,Mapleton,Cass,ND,US/Central,KFAR,45.0,40.0,74.0,28.91,10.0,NNW,9.0,0.0,Fair,False,False,False,False,False,False,False,False,False,False,False,False,False,Night,1.25,Moderate
2,2022-12-18 14:21:32,2022-12-18 15:36:33,38.793515,-77.052752,0.139,Capital Beltway E,Alexandria,Alexandria,VA,US/Eastern,KDCA,44.0,37.0,38.0,30.01,10.0,WNW,14.0,0.0,Mostly Cloudy,False,False,False,False,False,False,False,False,False,False,False,False,False,Day,1.2502777777777778,Moderate
2,2020-11-21 01:10:03,2020-11-21 02:28:10,40.043304,-76.291961,0.025, E Fulton St,Lancaster,Lancaster,PA,US/Eastern,KLNS,45.0,45.0,68.0,29.86,10.0,CALM,0.0,0.0,Fair,False,False,True,False,False,False,False,False,False,True,False,False,False,Night,1.3019444444444443,Moderate
